id,hotel_id,user_id,title,content,overall_rating,review_date,helpful_votes,platform,sentiment_score,sentiment_label,confidence,created_at
372,8,131,Review by Laura,"The breakfast was lovely, great selection of food and all very fresh. The room was so lovely and clean and kept clean throughout our stay. The view from our room was amazing. | The wine glasses in our room were not cleaned and put back on the shelf dirty. Some of the plates at breakfast weren’t cleaned completely.",3.6,2025-06-17,0,booking_sparkling_awards,3.6,positive,0.3,2025-06-17T10:19:08.307459
373,8,533,Review by Panagiotis,"Good location, friendly staff and value for money. The breakfast wasn’t something special and the hotel did not tell us that when park the car ourselves and don’t use their valet we do pay for the parking whereas you don’t pay when you use valet.",3.95,2025-06-17,0,booking_sparkling_awards,3.95,positive,0.48,2025-06-17T10:19:08.307462
374,8,613,Review by Neville,"Location 
Breakfast excellent | Gym small
Traffic noise in sea view room",3.75,2025-06-17,0,booking_sparkling_awards,3.75,positive,0.38,2025-06-17T10:19:08.307466
375,8,62,Review by Luo,water is only provided on the first day,3.25,2025-06-17,0,booking_sparkling_awards,3.25,positive,0.12,2025-06-17T10:19:08.307469
376,8,396,Review by Peter,"the bed was extremely comfortable and the room was well set up and well equipped.....towels were large and soft.  The room had a lovely terrace with a great view of the sea...Water got really hot and great water pressure.  Breakfast was a buffet and was extremely well thought out and executed--delicious.  Front desk was informed about our poor dinner and cut bill in half, and we appreciated that. | the shower was in a bathtub with a half door....it is difficult to shower in and move around as bottom of tub is curved .. and because it is a tub, space is limited.... should make a shower stall instead.  We had dinner in the rooftop restaurant and it was poor....had been traveling all day and just wanted a steak....a thin tough steak showed up and we sent them back....reordered hamburgers and they were ok, but we were looking for more.  Waiters were difficult to find for assistance, so think they were severely understaffed.",3.16,2025-06-17,0,booking_sparkling_awards,3.16,neutral,0.08,2025-06-17T10:19:08.307472
377,8,969,Review by Karamveer,location from the airport was excellent with a tram that was easy to use as transport.  Breakfast was excellent with great choice and variety.  The view from the bedroom was stunning! Having a sea view and hearing the waves in the early morning was great.  (Albeit the main road traffic was distracting in the evening). | The sauna facilities were disappointing - it wasn't what I had expected hence the lower score.,3.85,2025-06-17,0,booking_sparkling_awards,3.85,positive,0.42,2025-06-17T10:19:08.307476
378,8,132,Review by Zoltán,breakfast is good,4.4,2025-06-17,0,booking_sparkling_awards,4.4,positive,0.7,2025-06-17T10:19:08.307479
379,8,617,Review by Dominic,Clean and comfortable. Lovely view. Great breakfast. | Staff were slow and not hugely attentive.,3.52,2025-06-17,0,booking_sparkling_awards,3.52,positive,0.26,2025-06-17T10:19:08.307482
380,8,674,Review by Silvia,Location and view from my room,3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307485
381,8,948,Review by Rohini,"The rooms are lovely and spacious, the staff were friendly and the view from the roof was amazing. 

Location is slightly out as its close to the airport but the bus is opposite and comes every 6-7 mins | Not as fancy as some of the raddisons we have stayed at",3.52,2025-06-17,0,booking_sparkling_awards,3.52,positive,0.26,2025-06-17T10:19:08.307488
382,8,85,Review by Siobhan,"Room was very nicely appointed and had a fantastic view. Staff at check-in desk and around the hotel were friendly and helpful. Very convenient to the airport. Good breakfast. | The lobby bar was not open so only place to get food (other than breakfast) or a drink was the roof bar. Probably not a problem ordinarily as one might go out into Nice but the weather was bad so it appears lots of people decided to eat in at the hotel which meant the pressure on the rooftop bar and restaurant was probably greater than usual and hence service was slow. Also, toughest ribeye steak I have ever eaten!",3.27,2025-06-17,0,booking_sparkling_awards,3.27,positive,0.13,2025-06-17T10:19:08.307499
383,8,33,Review by Olesya,"Location, premium room | there was no water every day and the glasses were not clean",2.63,2025-06-17,0,booking_sparkling_awards,2.63,negative,0.18,2025-06-17T10:19:08.307503
384,8,667,Review by Gheorghiu,Poor breakfast for a 4 star hotel and in France where food is exceptional. Price of the room should be less the 150/200 eur per night . Bathrooms are old and they use sticker walls 🙈,3.1,2025-06-17,0,booking_sparkling_awards,3.1,neutral,0.05,2025-06-17T10:19:08.307506
385,8,797,Review by Mateusz,"I liked almost everything (same as before - this has not been our first stay at this hotel). We loved the pricing and the fact that the hotel was located next to a tram stop (which we used every single day). | We did not like:
- the roof-top restaurant - if this is a separate company - fire them. They served us 3 stakes, which were awful - the meat was cut very poorly, the stakes were inedible (we left 50% of each stake uneaten, because the meat quality was terrible - we were unable to even cut them, let alone chew them). The food upstairs was really, really awful - we filed a complaint, got a discount on our stakes (30%), but our overall experience was simply bad. The staff was helpful, but they were clearly trying to avoid talking to us as soon as we said something was wrong with our food (as soon as they heard it, they made every effort to avoid our section of the floor, often ignoring our requests or not fulfilling our additional orders (we ordered additional glasses of wine, which",2.54,2025-06-17,0,booking_sparkling_awards,2.54,negative,0.23,2025-06-17T10:19:08.307520
386,8,40,Review by Martin,"Great location, overlooking the Med. Handy back door onto a residential street with a tabac, some great local bar/restaurants and a fine carry-out...

Handy for Sainte-Helene tram stop too... | One or two issues with housekeeping which were promptly and efficiently resolved by the excellent reception team",4.05,2025-06-17,0,booking_sparkling_awards,4.05,positive,0.53,2025-06-17T10:19:08.307524
387,8,413,Review by Louis-felix,"The location, the staff, the room design, the quietness & the gym/pool facilities | .",3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307527
388,8,159,Review by Martine,Lovely hotel with super helpful staff. Staff really helped us. | A tad too far from town for me. I did not realize how far it would be from the main part of town,3.47,2025-06-17,0,booking_sparkling_awards,3.47,positive,0.23,2025-06-17T10:19:08.307530
389,8,463,Review by Sandra,"The decor was exceptional and the property had great facilities like the gym, roof top pool area, a restaurant with an outdoor sitting area overlooking the sea side.. | Nothing - the property was great.. my only add will be the lighting in the rooms which I think can be improved on.",4.11,2025-06-17,0,booking_sparkling_awards,4.11,positive,0.55,2025-06-17T10:19:08.307533
390,8,704,Review by Andrei,"Amazing staff
Excellent HK deoartment | Not a  decent breakfast for a 4 stars hotel.",4.01,2025-06-17,0,booking_sparkling_awards,4.01,positive,0.51,2025-06-17T10:19:08.307536
391,8,37,Review by Sabir,Location beach facing balcony | AC don’t work,3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307539
392,8,540,Review by Lili,Very nice hotel with excellent view | It was good overall,4.24,2025-06-17,0,booking_sparkling_awards,4.24,positive,0.62,2025-06-17T10:19:08.307542
393,8,784,Review by Houda,"Location, clean and professional management",3.47,2025-06-17,0,booking_sparkling_awards,3.47,positive,0.23,2025-06-17T10:19:08.307545
394,8,854,Review by Joanna,"Sea view rooms, roof top restaurant with great view, very friendly staff at check in and check out and throughout our stay, close to transport to town centre and airport, good noise protection despite busy road outside. | The cleaning staff has a lot of rooms to go through and often they would forget to refill the coffee or tea and didn’t leave spoons or would forget to leave small towels etc. But the room service would bring it right away when called so not an issue",3.66,2025-06-17,0,booking_sparkling_awards,3.66,positive,0.33,2025-06-17T10:19:08.307548
395,8,153,Review by Chris,"Good location, good sized room | Breakfast experience was poor 
Housekeeping not great",3.3,2025-06-17,0,booking_sparkling_awards,3.3,positive,0.15,2025-06-17T10:19:08.307551
396,8,995,Review by Toritseju,I lobe the breakfast and the big beds. | I would have preferred the option to prepare the eggs I liked. Would also prepsre bath robes and slippers on the room,3.6,2025-06-17,0,booking_sparkling_awards,3.6,positive,0.3,2025-06-17T10:19:08.307554
397,8,367,Review by Ben,"Clean, comfy and spacious. | Pool wasn’t open I know it’s winter but I want to swim still.",3.37,2025-06-17,0,booking_sparkling_awards,3.37,positive,0.18,2025-06-17T10:19:08.307558
398,8,645,Review by Adam,"Staff and location | Fridge didn't work in room, no teaspoons given though teabags and milk were, lamp didn't work.",3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307561
399,8,713,Review by Bilal,"Prime location 
Excellent service 
Very helpful staff 
Worth every penny | The breakfast could be improved",4.0,2025-06-17,0,booking_sparkling_awards,4.0,positive,0.5,2025-06-17T10:19:08.307564
400,8,173,Review by Paul,Location!! Very friendly reception!!,4.52,2025-06-17,0,booking_sparkling_awards,4.52,positive,0.76,2025-06-17T10:19:08.307567
401,9,792,Review by David,Convenient and close to Parc de Princes. | All was very comfortable.,4.04,2025-06-17,0,booking_sparkling_awards,4.04,positive,0.52,2025-06-17T10:19:08.307571
402,9,438,Review by Anne,Location good. Staff friendly. | Quite expensive,3.38,2025-06-17,0,booking_sparkling_awards,3.38,positive,0.19,2025-06-17T10:19:08.307574
403,9,951,Review by Barry,"Parking on site, nice staff, close to metro good facilities and close to Sixt car rental. | Nothing",4.3,2025-06-17,0,booking_sparkling_awards,4.3,positive,0.65,2025-06-17T10:19:08.307577
404,9,898,Review by Maeve,The location of the hotel was great in that it was only a short walk to the metro station and to local restaurants / cafes.  It is also only a five / ten minute walk to Parc des Princes and Stade Jean Bouin.  The staff were efficient and helpful.  The room was clean and had everything we needed.  Shower quality was good. | The room was very small for three people - we were travelling with our son who was on a camp bed but there was not much room to move about once that was in place.,3.29,2025-06-17,0,booking_sparkling_awards,3.29,positive,0.14,2025-06-17T10:19:08.307580
405,9,257,Review by Nirja,It was a short walk from the metro and very easy access to the center of Paris from it.,3.31,2025-06-17,0,booking_sparkling_awards,3.31,positive,0.15,2025-06-17T10:19:08.307583
406,9,649,Review by Amanda,"Can be improved | The breakfast choices 
Very small gym",2.35,2025-06-17,0,booking_sparkling_awards,2.35,negative,0.33,2025-06-17T10:19:08.307587
407,9,663,Review by Teresa,"The hotel looked nice, was welcoming at reception and received an upgrade. Nice location just 30 mins from Trocadéro and Champs Elysee. | I thought the property was basic fix a Radisson Blu hotel, particularly after an upgrade. There were no robes or slippers. Not fruit teas or even biscuits. The room had an iron and hairdryer, but the room felt very simple.",3.55,2025-06-17,0,booking_sparkling_awards,3.55,positive,0.27,2025-06-17T10:19:08.307589
408,9,671,Review by Penelope,"Excellent varied breakfast. Easy parking. Large family rooms. | Our two rooms seemed to be a bit run down. Stains on chairs, old carpets, cracks in basin.",3.64,2025-06-17,0,booking_sparkling_awards,3.64,positive,0.32,2025-06-17T10:19:08.307593
409,9,397,Review by Jayson,"Good breakfast, nice staff, accessible parking | Double bed is 2 separate mattress, bathroom and floor in the room are outdated",3.51,2025-06-17,0,booking_sparkling_awards,3.51,positive,0.25,2025-06-17T10:19:08.307596
410,9,630,Review by Sushma,The hotel staff were very courteous and nothing to complain about the breakfast. | No attraction in proximity and had to travel every time.,4.56,2025-06-17,0,booking_sparkling_awards,4.56,positive,0.78,2025-06-17T10:19:08.307599
411,9,330,Review by Umutsan,"The staff was very helpful. Overall, everyone at the hotel makes you feel like they are there to support you. | The ventilation system was really bad. Even when we set the AC to heat, the room temperature never increased. We basically slept in the cold. Other than that, everything was good. There was a similar issue with hot water and the bathroom as well.",2.93,2025-06-17,0,booking_sparkling_awards,2.93,neutral,0.03,2025-06-17T10:19:08.307602
412,9,798,Review by Nicolas,"Location 
Service handling | Small rooms",2.5,2025-06-17,0,booking_sparkling_awards,2.5,negative,0.25,2025-06-17T10:19:08.307605
413,9,403,Review by Abdullah,"Overall, very good. | Maybe can increase more dishes in the breakfast menu as other Radisson Blu hotels have more options worldwide.",3.71,2025-06-17,0,booking_sparkling_awards,3.71,positive,0.36,2025-06-17T10:19:08.307610
414,9,584,Review by Harshnl,"Location, parking option though expensive, options to upgrade | Value for money,",2.0,2025-06-17,0,booking_sparkling_awards,2.0,negative,0.5,2025-06-17T10:19:08.307613
415,9,742,Review by Satu,"The staff was great | The lobby smelled bad, our room needed some updates",3.1,2025-06-17,0,booking_sparkling_awards,3.1,neutral,0.05,2025-06-17T10:19:08.307616
416,9,558,Review by Sami,The location is very good for me | I don’t like furniture in room very old furniture and it’s not clean.,3.57,2025-06-17,0,booking_sparkling_awards,3.57,positive,0.29,2025-06-17T10:19:08.307619
417,9,558,Review by Sami,I like the location of this hotel | I don’t like the furniture in the hotel because it’s very old and not very clean,2.99,2025-06-17,0,booking_sparkling_awards,2.99,neutral,0.01,2025-06-17T10:19:08.307622
418,9,799,Review by Gerry,The staff were very good | The bar prices are excessive,3.66,2025-06-17,0,booking_sparkling_awards,3.66,positive,0.33,2025-06-17T10:19:08.307625
419,9,788,Review by Isabelle,"The hôtel was well located, not far from Paris centre and there os a parking. | To access the garage you need to ring reception and the y don’t always answer. Sometime tou should ring 3 times. They need to do a system with room card.
The staff at the bar is really bad. There is noboby most of the time, and when they are here, they don’t even come take your order or they just don’t understand what you ask.",2.83,2025-06-17,0,booking_sparkling_awards,2.83,neutral,0.08,2025-06-17T10:19:08.307628
420,9,255,Review by Jerrey,"The location as it is close to everything. | The other room that we got had a poor ventilation that is not working. We reported it thrice, but they weren’t able to fix it. Glad that we opened the window so the air can come in. 

One more thing, there’s no bottle of water in the room.  I also booked Radisson in BirminghamLondon and we got complimentary water. Surprisingly, this is the first time
I encountered a hotel without complimentary water.",3.56,2025-06-17,0,booking_sparkling_awards,3.56,positive,0.28,2025-06-17T10:19:08.307632
421,9,185,Review by Danilo,"Near to the Parc des Princes stadium.
Metro stations few meters from the hotel.
Professional personnel and helpful. | Personal taste: I don’t like having a shower in the bath tub.",3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307635
422,9,394,Review by Mcgill,No ac instructions available in room. Lighting in bedroom too dim,3.5,2025-06-17,0,booking_sparkling_awards,3.5,positive,0.25,2025-06-17T10:19:08.307638
423,9,183,Review by Colm,Staff very friendly and helpful.  Lady ( supervisor) in Restaurant really looked after us.,3.69,2025-06-17,0,booking_sparkling_awards,3.69,positive,0.34,2025-06-17T10:19:08.307642
424,9,700,Review by Marike,"Location, staff, beds",3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307644
425,9,115,Review by Agnieszka,Very comfortable hotel with  great service. Conveniently located next to the stadium | Nothing,3.88,2025-06-17,0,booking_sparkling_awards,3.88,positive,0.44,2025-06-17T10:19:08.307648
426,9,58,Review by Analiza,"Location and facilities | Room allocated to us is next to main road , noisy cars and sirens disturbed our sleep.",3.17,2025-06-17,0,booking_sparkling_awards,3.17,neutral,0.08,2025-06-17T10:19:08.307651
427,9,106,Review by Sarah,The room was very clean and spacious. The windows blocked out all street noise. The hotel was located just outside of Paris which made it a bit more peaceful. The restaurant was amazing. We had a nice view from our room. | One of the waitresses at the restaurant was very rude. We were advised that breakfast was included when we checked in and we were then told to pay at checkout. The rooms could use an update.,3.58,2025-06-17,0,booking_sparkling_awards,3.58,positive,0.29,2025-06-17T10:19:08.307654
428,9,642,Review by Ahmad,Reception people. Breakfast. | Floor finish in the room. The fruits at the breakfast. No arabic TV chanels.,3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307657
429,9,63,Review by Mickael,Firat floor room facing road very noisy from road traffic.,3.4,2025-06-17,0,booking_sparkling_awards,3.4,positive,0.2,2025-06-17T10:19:08.307660
430,9,366,Review by Mayasol,"The reception, bar, breakfast room, location for Roland-Garros. Nice team! Excellent variety at breakfast. | It was a great stay! Loved the hot chocolate in the room - maybe give 2 sachets as we were two in the room. The lifts - using key to select floor worked about 80% of the time 😃. Honestly, a great stay!",4.34,2025-06-17,0,booking_sparkling_awards,4.34,positive,0.67,2025-06-17T10:19:08.307666
431,9,176,Review by Kimberly,"Location was convenient for me. Staff was very polite. I first was given a room facing the street, which was noisy, and when I asked to change they promptly switched me to a better room, which I was happy about. Bed was comfy. Overall hotel is nice, nothing unique though. | Breakfast was so so and the coffee situation not good. One machine for everyone to use, it was always busy, and that seemed really silly to me especially at the prices the hotel charges. Bathrooms looked dated and bathtub looked old. Room on low floor that face the street hear a lot of noise from outside. Maybe they could leave a bottle of still water in the room as most hotels do.",3.34,2025-06-17,0,booking_sparkling_awards,3.34,positive,0.17,2025-06-17T10:19:08.307670
432,9,22,Review by Dieynaba,The place was very nice and decent. | Onec I got home and I checked the invoice I realized I was charged double for breakfast. The receptionist told me it was €20 per day and I was charged €80 instead of 40 (I stayed 2 days). I emailed them and hopefully will get a refund.,3.63,2025-06-17,0,booking_sparkling_awards,3.63,positive,0.32,2025-06-17T10:19:08.307673
433,9,101,Review by Takalani,The staff was very friendly and the restaurant service was exceptional | Nothing,4.15,2025-06-17,0,booking_sparkling_awards,4.15,positive,0.58,2025-06-17T10:19:08.307677
434,9,285,Review by Bridget,Easy to go around  great restaurants  outside  the hotel . In the hotel they don't have  many options  and it's pricey | The suite was disappointing  not what we imagined,3.45,2025-06-17,0,booking_sparkling_awards,3.45,positive,0.23,2025-06-17T10:19:08.307680
435,9,991,Review by Mr,"Personnel friendly and very helpful . Did their utmost to solve problems, even on a saturday evening. 
Room spacious and tidy. Pleasantly big tv! | The bath didn't have a stopper/bouchon (stolen?). Suggested alternative room didn't have one either. We decided to leave it at that and solved it with a plastic sandwich bag over the drain.",3.59,2025-06-17,0,booking_sparkling_awards,3.59,positive,0.29,2025-06-17T10:19:08.307683
436,9,272,Review by Sonia,todo fantastico,3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307686
437,9,421,Review by Ramakrishna,The staff were awesome and the breakfast was very good. Great location if you want to travel into the city in the metro. Also the parking was quite convenient. | The bathroom was full of mold. I was very disappointed to have to use a moldy bathroom in a Radisson hotel.,3.83,2025-06-17,0,booking_sparkling_awards,3.83,positive,0.42,2025-06-17T10:19:08.307689
438,9,632,Review by Barbara,"My Premium room was very spacious and so was the bed. Breakfast was very nice, with a good quality offering and plenty of choice.
My room was surprisingly quiet for the location near busy roads. | Standard room was sold out when I booked, so it was an expensive night, but the size of the room is truly Premium.",3.35,2025-06-17,0,booking_sparkling_awards,3.35,positive,0.17,2025-06-17T10:19:08.307693
439,9,320,Review by Veronika,"Location was good, good service, just had na issue with cards reader in the elevator - got 5 different ones and none of it working properly. Breakfast were good with variety of options to choose, also the dinner menu was ok. | -",3.87,2025-06-17,0,booking_sparkling_awards,3.87,positive,0.43,2025-06-17T10:19:08.307696
440,9,587,Review by Michael,Location is perfect for access to local businesses and Paris in general. | Breakfast could have a better selection of foods.,3.77,2025-06-17,0,booking_sparkling_awards,3.77,positive,0.39,2025-06-17T10:19:08.307699
441,9,27,Review by Derek,Location and other amenities where good | Paid a deposit when I stayed and was informed I’d receive it back within 10 days it is now 1 month since my stay and have received no deposit back and no contact from hotel,3.29,2025-06-17,0,booking_sparkling_awards,3.29,positive,0.14,2025-06-17T10:19:08.307702
442,9,951,Review by Barry,"Location, cleanliness and staff friendliness.",3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307705
443,9,163,Review by Eumarg,"The first room smelled like smoke, so we were immediatly moved to another one that was perfect. The room was well furnished and comfortable. The lobby was very pleasant. Breakfast was excellent.",4.44,2025-06-17,0,booking_sparkling_awards,4.44,positive,0.72,2025-06-17T10:19:08.307708
444,9,157,Review by Scott,Staff were really friendly & our room had a great view & the hotel was close to the parc des princess which was handy because we went to watch a psg game,3.69,2025-06-17,0,booking_sparkling_awards,3.69,positive,0.34,2025-06-17T10:19:08.307711
445,9,610,Review by Gabriele,Location and room | Being awoken twice by maid at 8 and 830 … no knock no comment,3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307714
446,9,876,Review by Omar,"Location, breakfast and cleaned hotel | I didn't know that spoons and poilers only come with premium rooms. For 4 star hotel it should come in all rooms. I don't think Radisson Blue should do this way to make money, they can simply charge it in the room service.",3.0,2025-06-17,0,booking_sparkling_awards,3.0,neutral,0.0,2025-06-17T10:19:08.307718
447,9,54,Review by Adil,"Thé restaurant either breakfast or dinner time with staff like Samira, Farida, Misimina and Sebastia they were just angels … very warm and genuine | The housekeeping wasn’t the best",4.45,2025-06-17,0,booking_sparkling_awards,4.45,positive,0.73,2025-06-17T10:19:08.307721
448,9,406,Review by Arjan,"The hotel and breakfast was great. | What is not OK is that we asked yesterday night to order a taxi to Gare Du Nord. Instead of a taxi, we were driven by an employee or a friend of the hotel this morning, who asked 100€ cash (no receipt) upon arrival at the station. For reference, our Bolt ride during evening peak hour on Wednesday from Gare Du Nord to the hotel was €26.20. I paid 50€ and walked away, but it feels like a shakedown",3.55,2025-06-17,0,booking_sparkling_awards,3.55,positive,0.28,2025-06-17T10:19:08.307724
449,9,904,Review by Susan,the room was clean tidy very good | nothing,4.25,2025-06-17,0,booking_sparkling_awards,4.25,positive,0.63,2025-06-17T10:19:08.307727
450,9,977,Review by Tracy,"Room was large, exceeded expectation.  Refrigerator and coffee maker in room were a great bonus.  Staff was very friendly. | Nothing",4.0,2025-06-17,0,booking_sparkling_awards,4.0,positive,0.5,2025-06-17T10:19:08.307730
451,10,755,Review by Richard,"Sadly despite it being after 4pm our suite wasn’t ready . It was a rushed clean/turnaround. Suite was huge and well equipped . Apart from 6 coffee pods and either 2 milks pods or none . No hand wash or towel in the separate toilet . Only free water ( which was appreciated ) but no other drinks in the mini bar . Breakfast was ok, but limited and on our last day no bowls and lots of dirty plates on offer . Not the usual Radisson standard . | Room
Not ready . No towel or hand wash in toilet . Dirty crockery at breakfast and a lack of bowls",2.95,2025-06-17,0,booking_sparkling_awards,2.95,neutral,0.03,2025-06-17T10:19:08.307734
452,10,663,Review by Teresa,"The room and spa | A bit noisy with drunk people at night but not hotels fault, rooms with view overlook party boats",2.0,2025-06-17,0,booking_sparkling_awards,2.0,negative,0.5,2025-06-17T10:19:08.307737
453,10,396,Review by Peter,"Staff and food were super. Car park was good | The room was advertised as having a view. This was almost completely obliterated by a metal grille over the whole window area. The view was open but overlooked what appeared to be a light industrial estate. 
Location was a good bit out of town",3.7,2025-06-17,0,booking_sparkling_awards,3.7,positive,0.35,2025-06-17T10:19:08.307740
454,10,602,Review by Omer,The location and the quality of the hotel was good | The rooms had poor noise isolation. Too much road noise in the room,3.33,2025-06-17,0,booking_sparkling_awards,3.33,positive,0.17,2025-06-17T10:19:08.307743
455,10,893,Review by Penny,Large spacious bedroom. Secure car park. Nice waterfront location. Quiet. Nice rooftop bar | Bedroom decor. Paid for room with view but there is a grill over the windows. Not sure if that is mentioned when booking.,3.52,2025-06-17,0,booking_sparkling_awards,3.52,positive,0.26,2025-06-17T10:19:08.307746
456,10,504,Review by Craig,"Very clean and nice | Very disappointed in regard to the charge of 43 euros for breakfast, when i was told by one person it was included, if i had known i had to pay .. i would have gone else where",3.07,2025-06-17,0,booking_sparkling_awards,3.07,neutral,0.03,2025-06-17T10:19:08.307749
457,10,113,Review by Colin,"Comfortable, quiet room. No noise from the corridor or adjacent rooms and when window closed well insulated from outside noise. Nice, big bathroom with a good shower. Friendly, helpful staff. Able to leave baggage at the hotel on the last day. | Couldn't tell if the air con was working, but managed to cool the room down by opening the window anyway. Nicer tea and coffee would have been good.",3.52,2025-06-17,0,booking_sparkling_awards,3.52,positive,0.26,2025-06-17T10:19:08.307752
458,10,29,Review by Pascal,"Good location, parking available. | Booked this place because of the presence of EV chargers, however the sockets are plain (Schuko) outlets. Most EV’s don’t have such charging cables as a standard. So, in case you want to charge your car here bring tour owners Schuko - EV charging cables",3.46,2025-06-17,0,booking_sparkling_awards,3.46,positive,0.23,2025-06-17T10:19:08.307757
459,10,226,Review by Jo-anne,Excellent breakfast | Beds,5.0,2025-06-17,0,booking_sparkling_awards,5.0,positive,1.0,2025-06-17T10:19:08.307760
460,10,953,Review by Mike,Great location and excellent parking restaurant food excellent and breakfast great | Nothing,4.8,2025-06-17,0,booking_sparkling_awards,4.8,positive,0.9,2025-06-17T10:19:08.307763
461,10,342,Review by John,"Room was very well fitted out. Bed was comfortable. Bathroom excellent. Shower was super, floor was a bit slippery but hotel provided us with a non-slip mat. Breakfast was superb. | Shower floor was a bit slippery and the shower would have been easier to use with a grab-handle.",4.17,2025-06-17,0,booking_sparkling_awards,4.17,positive,0.59,2025-06-17T10:19:08.307766
462,10,150,Review by Patricia,"Perfect hotel if travelling with a pet. We were travelling with our cocker spaniel who was made to feel very welcome. 
We enjoyed a great breakfast and were allowed to bring our dog into dining area and bar.
Liked cable tv with Uk tv channels 😊
Lovely location, will definitely stay here again. | No complaints at all.",4.26,2025-06-17,0,booking_sparkling_awards,4.26,positive,0.63,2025-06-17T10:19:08.307770
463,10,65,Review by António,Very good breakfast (best croissants) and parking. Staff was kind and professional.,4.3,2025-06-17,0,booking_sparkling_awards,4.3,positive,0.65,2025-06-17T10:19:08.307773
464,10,587,Review by Michael,"Spacious room, great personnel, view | In one of the rooms we booked there was a strange smell, all the rest was good",3.97,2025-06-17,0,booking_sparkling_awards,3.97,positive,0.48,2025-06-17T10:19:08.307776
465,10,919,Review by Debra,Room comfortable and spacious. | Hotel wasn't easy to find due to the roads which there's no control over.  Once there all good.,3.7,2025-06-17,0,booking_sparkling_awards,3.7,positive,0.35,2025-06-17T10:19:08.307789
466,10,641,Review by Graham,Good food. Good room. Nice staff | We have no complaints,4.33,2025-06-17,0,booking_sparkling_awards,4.33,positive,0.67,2025-06-17T10:19:08.307792
467,10,42,Review by Joao,"Bed was confortable, good shower, mirrors and space. Carpet floors clean. | As we arrived around eight or nine in the evening I was not able to access the gym. I think it was closed but I am not sure.",3.19,2025-06-17,0,booking_sparkling_awards,3.19,neutral,0.09,2025-06-17T10:19:08.307795
468,10,50,Review by Katherine,"Spacious rooms for 2 people
Breakfast was very good
Friendly reception staff
Car parking close by",4.29,2025-06-17,0,booking_sparkling_awards,4.29,positive,0.64,2025-06-17T10:19:08.307799
469,10,627,Review by Marsha,"Staff 
Facilities 
Location | Loved it",4.4,2025-06-17,0,booking_sparkling_awards,4.4,positive,0.7,2025-06-17T10:19:08.307802
470,10,686,Review by Alan,The location was very good and close to many places to walk to eat. | Nothing we did not like,4.41,2025-06-17,0,booking_sparkling_awards,4.41,positive,0.7,2025-06-17T10:19:08.307809
471,10,383,Review by Trevor,"The staff, the room, the location on the harbour. Great WiFi - we didn't have the breakfast as we are out | The noise from the nightclub near the hotel on the Friday night until 2am. The hotel has a duty to tell their guests in advance about this considerable noise. We had no notice of it from the hotel",3.67,2025-06-17,0,booking_sparkling_awards,3.67,positive,0.33,2025-06-17T10:19:08.307812
472,10,388,Review by Andrew,"The hotel is very modern and while not right in the centre, is close to a tram stop. The staff were most accommodating and provided advice and helpful tips on what to do. | There was very little by means of bars/coffee shops nearby",3.19,2025-06-17,0,booking_sparkling_awards,3.19,neutral,0.09,2025-06-17T10:19:08.307816
473,10,712,Review by Lidia,"Area is modern and nice , was a parking silo right at the hotel , hotel is right like on the photos | The rooms are regular , there is no individual style , as some Radisson hotel has. The payment for late take out was counted but hours .",3.31,2025-06-17,0,booking_sparkling_awards,3.31,positive,0.15,2025-06-17T10:19:08.307819
474,10,6,Review by Mark,Lovely place Lovely staff great roof top bar with pool . | Was all good,4.2,2025-06-17,0,booking_sparkling_awards,4.2,positive,0.6,2025-06-17T10:19:08.307822
475,10,611,Review by Nikolaos,"Very clean and tidy rooms, nice breakfast, nice location.",4.14,2025-06-17,0,booking_sparkling_awards,4.14,positive,0.57,2025-06-17T10:19:08.307825
476,10,276,Review by Arnaud,"Our go-to hotel in Bordeaux - stayed twice at this hotel, once in a junior suite and once in premium room. Comfortable room, nice bathroom, clean. Very nice gym with machines, free weights, cardio, high bar, parallel bars etc... Excellent sauna and steam room at no extra cost w certain rooms. Good breakfast, nice outside area in summer. | Parking costs extra. Door keys always demagnetize so have to get them redone several times. Room service not always available. Reception not always reachable.",3.7,2025-06-17,0,booking_sparkling_awards,3.7,positive,0.35,2025-06-17T10:19:08.307828
477,10,137,Review by Samantha,Early check in | The bed but then it’s personal preference,3.1,2025-06-17,0,booking_sparkling_awards,3.1,neutral,0.05,2025-06-17T10:19:08.307831
